1719,2929,"1971-01-02","1970-12-15","John Walters","","","Maida Vale 4"
1719,2930,"1971-03-21","1971-03-11","Unknown","Unknown","","Paris Cinema, Lower Regent Street"
1719,2931,"1971-06-26","1971-06-01","John Walters","Bob Conduct","","Maida Vale 4"
1719,2932,"1971-11-24","1971-11-15","John Walters","Bob Conduct","","Playhouse Theatre, Northumberland Avenue"
1719,2933,"1972-07-18","1972-07-11","Unknown","Unknown","","Maida Vale 4"
1719,2934,"1973-11-20","1973-10-30","Tony Wilson","Bob Conduct","","Langham 1"
1720,2935,"2004-06-17","2004-06-17","Louise Kattenhorn","Andy Rogers","","Sonar, Barcelona, Spain"
1721,2936,"1995-06-02","1995-05-16","Mike Robinson","Jonathan Leong","","Maida Vale 4"
1721,2937,"1995-08-25","1995-08-25","","","","Reading Festival '95"
1721,2938,"1995-10-27","1995-10-27","Miti","","","Camden '95"
1721,2939,"1996-05-26","1996-04-30","Paul Long","Andrew Lenton","","Maida Vale 5"
1722,2940,"2002-11-06","2002-11-06","Simon Askew","Jerry Smith","","Maida Vale 4"
1722,2941,"2003-06-25","2003-05-12","Louise Kattenhorn","Kevin Rumble","","Maida Vale 4"
1722,2942,"0000-00-00","2004-02-25","George Thomas","Nick Scripps","","Maida Vale 4"
1723,2943,"1998-06-09","1998-05-05","Mike Robinson","Nick Fountain","","Maida Vale 5"
1723,2944,"0000-00-00","1999-06-03","Andrew Rogers","Simon Askew","","Queen Ellizabeth Hall, London"
1723,2945,"2000-03-29","2000-03-29","Andrew Rogers","Simon Askew","","Union Chapel, London"
1723,2946,"2000-09-20","2000-09-20","Sam Cunningham","Miti Adhikari","","Maida Vale 4"
1723,2947,"2001-11-13","2001-09-30","Mike Engles","Guy Worth","","Maida Vale 4"
1723,2948,"2002-10-17","2002-09-25","Simon Askew","Guy Worth","","Maida Vale 4"
1724,2949,"1978-09-28","1978-09-19","","","",""
1725,2950,"1970-07-11","1970-07-06","John Walters","Pete Ritzema","","Playhouse Theatre, Northumberland Avenue"
1727,2951,"1988-10-19","1988-10-11","Miti Adhikari","Miti Adhikari","","Maida Vale 4"
1727,2952,"1989-03-20","1989-03-12","Dale Griffin","James Birtwistle","Fred Kay","Maida Vale 4"
1727,2953,"1993-01-22","1992-12-14","Mike Robinson","Mike Robinson/James","","Brixton Academy"
1727,2954,"1998-07-01","1998-07-01","Andrew Rogers","Simon Askew","","Royal Festival Hall, London"
1727,2955,"0000-00-00","2000-04-08","Andy Rogers","","","Camber Sands"
1727,2956,"1986-05-19","0000-00-00","Unknown","Unknown","","Private studio"
1729,2957,"1994-03-25","0000-00-00","","","","Artist's own studio"
1730,2958,"1983-02-22","1983-02-19","Dale Griffin","Martin Colley","","Maida Vale 4"
1730,2959,"1983-10-26","1983-10-15","Dale Griffin","Martin Colley","","Maida Vale 4"
1731,2960,"1982-10-07","1982-09-20","Tony Wilson","Dave Dade","","Maida Vale 4"
1731,2961,"1983-06-15","1983-06-11","Dale Griffin","Mike Robinson","","Maida Vale 4"
1731,2962,"0000-00-00","0000-00-00","","","",""
1732,2963,"1995-06-03","1995-05-14","Mike Engles","Julia Carney","","Maida Vale 3"
1732,2964,"1996-11-03","1996-10-13","Alison Howe","Mike Engles","","Maida Vale 4"
1733,2965,"1981-11-16","1981-11-09","Tony Wilson","Anthony Pugh","","Maida Vale 4"
1734,2966,"1989-06-07","1989-05-14","Dale Griffin","Mike Walter","","The Hippodrome, Golders Green, London"
1735,2967,"1997-02-26","1997-02-08","Tony Worthington","","","Man 3"
1736,2968,"1995-07-07","0000-00-00","","","","Artist's own studio"
1737,2969,"1986-02-24","1986-02-16","Dale Griffin","Mike Engles","Fred Kay","Maida Vale 5"
1737,2970,"1987-01-06","1986-12-07","Dale Griffin","Mike Engles","","Unknown"
1738,2971,"1997-04-03","0000-00-00","","","","Artist's own studio"
1739,2972,"1972-01-25","1972-01-18","Unknown","Unknown","","Maida Vale 4"
1740,2973,"1982-06-10","1982-05-21","John Owen Williams","Martin Colley","","Maida Vale 4"
1742,2974,"1973-02-13","1973-02-06","Unknown","Bob Conduct","","Langham 1"
1743,2975,"1995-02-04","1995-01-08","Mike Engles","Nick King","","Maida Vale 3"
1743,2976,"1995-08-26","1995-08-26","","","","Reading Festival '95"
1743,2977,"0000-00-00","1998-12-13","Mike Engles","Nick Fountain","","Maida Vale 3"
1743,2978,"0000-00-00","2001-04-29","Mike Engles","","","Maida Vale 4"
1744,2979,"1982-11-29","1982-11-22","Tony Wilson","Martin Colley","","Unknown"
1746,2980,"1979-05-29","1979-05-23","John Sparrow","Nick Gomm","","Maida Vale 4"
1746,2981,"1979-10-22","1979-10-15","Tony Wilson","Dave Dade","","Maida Vale 4"
1746,2982,"1980-12-01","1980-10-29","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1746,2983,"1983-09-12","1983-08-22","Tony Wilson","Martin Colley","","Maida Vale 4"
1747,2984,"2000-02-15","2000-02-15","","","",""
1748,2985,"1994-11-05","1994-10-03","Mike Robinson","Lisa Softley","","Maida Vale 4"
1749,2986,"1992-03-14","1992-01-07","Mike Robinson","Mike Robinson","James Birtwistle","Maida Vale 5"
1749,2987,"1995-03-18","1995-01-31","Mike Robinson","Nick Scrips","","Maida Vale 4"
1749,2988,"1998-07-01","1998-07-01","Andrew Rogers","Simon Askew","","Royal Festival Hall, London"
1751,2989,"1991-11-16","1991-09-15","Dale Griffin","Mike Engles","Ralph Jordan","Maida Vale 3"
1752,2990,"1979-03-21","1979-03-12","Trevor Dann","Mike Robinson","","Maida Vale 4"
1752,2991,"1979-11-27","1979-11-13","John Sparrow","Mike Robinson","","Maida Vale 4"
1753,2992,"1978-08-07","1978-08-01","Bob Sargeant","Mike Robinson","Martyn Parker","Maida Vale 4"
1754,2993,"1983-08-31","1983-08-20","Dale Griffin","Ted De Bono","","Maida Vale 4"
1756,2994,"1992-03-27","1992-02-16","Dale Griffin","Mike Engles","Janes Ross","Maida Vale 3"
1756,2995,"1995-01-20","1994-12-04","Mike Engles","George Thomas","","Maida Vale 3"
1757,2996,"1978-10-18","1978-09-26","Malcolm Brown","Ted De Bono","","Maida Vale 6"
1758,2997,"1980-11-24","1980-10-28","Dale Griffin","Mike Robinson","Harry Parker","Maida Vale 4"
1759,2998,"1968-03-17","1968-02-21","Bernie Andrews","Pete Ritzema","","Maida Vale 4"
1759,2999,"1968-10-06","1968-09-30","Bernie Andrews","Unknown","","201 Piccadilly, Studio 1"
1760,3000,"1998-06-10","1998-05-31","Mike Engles","Simon Askew","","Maida Vale 4"
1760,3001,"0000-00-00","1999-08-22","Mike Engles","","","Maida Vale 3"
1760,3002,"0000-00-00","2001-01-17","Mike Engles","","","Maida Vale 4"
1761,3003,"1998-03-11","1998-02-08","Mike Engles","Lisa Softley","","Maida Vale 4"
1761,3004,"0000-00-00","2000-05-24","Kevin Rumble","","","Maida Vale 4"
1763,3005,"1977-08-29","1977-08-17","Malcolm Brown","Nick Gomm","","Maida Vale 4"
1763,3006,"1978-05-15","1978-05-03","Jeff Griffin","Nick Gomm","","Maida Vale 4"
1764,3007,"1993-08-20","1993-07-18","James Birtwhistle","George Thomas","","Maida Vale 3"
1765,3008,"1971-10-20","1971-09-21","John Walters","Bob Conduct","","Maida Vale 4"
1765,3009,"1972-04-04","1972-03-20","John Walters","Bob Conduct","","Playhouse Theatre, Northumberland Avenue"
1765,3010,"1972-10-12","1972-10-09","Bernie Andrews","Unknown","","Langham 1"
1765,3011,"1973-01-25","1973-01-15","Bernie Andrews","Unknown","","Langham 1"
1765,3012,"1973-11-22","1973-11-19","Bernie Andrews","Unknown","","Langham 1"
1765,3013,"1975-01-30","1975-01-22","Jeff Griffin","Unknown","","Maida Vale 4"
1765,3014,"1976-03-02","1976-02-19","Tony Wilson","Unknown","","Maida Vale 4"
1766,3015,"1972-02-18","1972-01-24","John Muir","Unknown","","Studio T1, Transcription Service, Kensington House"
1767,3016,"2002-12-11","2002-12-11","Miti Adhikari","","","Maida Vale 4"
1768,3017,"1974-08-01","1974-07-18","Unknown","Bill Aitken","","Langham 1"
1768,3018,"1975-01-16","1975-01-09","Unknown","Unknown","","Maida Vale 4"
1768,3019,"1975-08-11","1975-07-29","Tony Wilson","Bill Aitken","","Maida Vale 4"
1769,3020,"1986-01-22","1986-01-14","Phil Ross","Mike Robinson","","Maida Vale 5"
1769,3021,"1986-05-26","1986-05-13","Dale Griffin","Mike Robinson","","Maida Vale 4"
1769,3022,"1987-02-17","1987-02-03","Dale Griffin","Mike Robinson","Phil Stannard","Unknown"
1769,3023,"1988-01-27","1988-01-17","Dale Griffin","Mike Engles","Fred Kay","Unknown"
1770,3024,"1972-03-03","1972-02-07","Pete Dauncey","Adrian Revill","","Studio T1, Transcription Service, Kensington House"
1770,3025,"1972-12-07","1972-11-20","Bernie Andrews","Unknown","","Langham 1"
1770,3026,"1973-01-16","1973-01-08","John Walters","Unknown","","Studio T1, Transcription Service, Kensington House"
1771,3027,"1972-02-29","1972-02-14","John Walters","Unknown","","Playhouse Theatre, Northumberland Avenue"
1771,3028,"1972-12-05","1972-11-21","Unknown","Bob Conduct","","Langham 1"
1771,3029,"1973-01-11","1973-01-01","Bernie Andrews","Unknown","","Langham 1"
1771,3030,"1975-04-10","1975-04-03","Tony Wilson","Bill Aitken","","Maida Vale 4"
1771,3031,"0000-00-00","0000-00-00","","","",""
1772,3032,"1977-09-29","1977-08-31","Malcolm Brown","Nick Gomm","","Maida Vale 4"
1772,3033,"1978-04-27","1978-04-04","Malcolm Brown","Mike Robinson","","Maida Vale 4"
1772,3034,"1979-08-13","1979-07-16","Tony Wilson","Bill Aitken","","Maida Vale 4"
1772,3035,"1980-05-07","1980-04-09","John Etchells","Nick Gomm","","Maida Vale 4"
1772,3036,"1982-01-06","1981-12-05","Dale Griffin","Mike Robinson","","Maida Vale 4"
1773,3037,"1970-06-27","1970-06-23","John Walters","Unknown","","Maida Vale 4"
1773,3038,"1972-02-08","1972-01-31","John Walters","Unknown","","Playhouse Theatre, Northumberland Avenue"
1773,3039,"1972-03-10","1972-02-21","Pete Dauncey","Adrian Revill","","Studio T1, Transcription Service, Kensington House"
1773,3040,"1972-07-28","1972-07-04","John Muir","John White","Nick Gomm","Studio T1, Transcription Service, Kensington House"
1773,3041,"1972-10-24","1972-10-02","John Walters/Pete Dauncey","Adrian Revill","","Studio T1, Transcription Service, Kensington House"
1773,3042,"1973-02-06","1973-01-16","John Walters","Bob Conduct","","Langham 1"
1773,3043,"1973-02-22","1973-02-12","Bernie Andrews","Unknown","","Langham 1"
1773,3044,"1974-02-26","1974-02-19","Tony Wilson","Unknown","","Langham 1"
1774,3045,"1988-03-14","1988-03-06","Dale Griffin","","","Maida Vale 4"
1774,3046,"1991-07-20","1991-06-06","Dale Griffin","Nick Gomm","Chris Maclean","Maida Vale 5"
1775,3047,"2001-04-12","2001-04-12","Sam Cunningham","Miti Adhikari","","ULU, London"
1775,3048,"2003-10-28","2003-10-28","Sam / Andy","Mike Walter","","Old Market"
1775,3049,"0000-00-00","0000-00-00","","","","Reading Festival"
1776,3050,"1990-10-21","1990-10-09","James Birtwistle","James Birtwistle","Unknown","Maida Vale 5"
1777,3051,"1991-09-08","1991-07-30","Mike Robinson","Mike Robinson","","Maida Vale 5"
1777,3052,"1992-07-11","1992-06-28","Mike Engles","Mike Engles","Fred Kay","Maida Vale 3"
1777,3053,"1993-10-30","1993-09-28","Mike Robinson","Simon Askew","","Maida Vale 4"
1777,3054,"1996-02-24","1996-02-15","Mike Robinson","Ralph Jordan","","Maida Vale 4"
1777,3055,"1997-09-24","1997-09-24","Simon Askew","George Thomas","","Maida Vale 4"
1777,3056,"0000-00-00","1999-06-03","Andrew Rogers","Simon Askew","","Queen Ellizabeth Hall, London"
1777,3057,"0000-00-00","2000-04-07","Sam Cunningham","","","Camber Sands"
1777,3058,"2001-09-19","2001-08-16","Simon Askew","George Thomas","","Maida Vale 3"
1778,3059,"1997-10-01","1997-10-01","Simon Askew","","","ICA, London"
1779,3060,"1979-05-23","1979-05-16","John Sparrow","Nick Gomm","","Maida Vale 4"
1780,3061,"1976-07-30","1976-07-20","Jeff Griffin","Mike Robinson","","Maida Vale 4"
1780,3062,"1977-03-03","1977-02-21","Tony Wilson","Dave Dade","","Maida Vale 4"
1780,3063,"1977-07-04","1977-06-27","Tony Wilson","Dave Dade","","Maida Vale 4"
1781,3064,"1973-07-17","0000-00-00","Unknown","Unknown","","Private studio"
1782,3065,"0000-00-00","2004-07-01","Jerry Smith","Mike Engles","","Maida Vale 4"
1783,3066,"1978-09-18","1978-09-12","Malcolm Brown","Mike Robinson","","Maida Vale 4"
1783,3067,"1979-09-17","1979-09-03","Bob Sargeant","Dave Dade","","Maida Vale 4"
1783,3068,"1980-02-25","1980-02-12","John Etchells","Mike Robinson","","Maida Vale 4"
1783,3069,"1978-04-13","0000-00-00","Stephen Nelson","Stephen Nelson","","Studio 1, Downtown Radio, Northern Ireland"
1784,3070,"1981-08-27","1981-08-22","Dale Griffin","Mike Robinson","","Maida Vale 4"
1785,3071,"1978-10-17","1978-10-02","Bob Sargeant","Dave Dade","","Maida Vale 4"
1786,3072,"1974-03-14","1974-03-07","John Walters","Bill Aitken","","Langham 1"
1788,3073,"1969-12-06","1969-11-24","John Walters","Unknown","","Playhouse Theatre, Northumberland Avenue"
1788,3074,"1970-05-30","1970-05-19","John Walters","Unknown","","Maida Vale 4"
1788,3075,"1972-04-28","1972-04-11","John Muir","Nick Gomm","","Studio T1, Transcription Service, Kensington House"
1789,3076,"1971-10-27","1971-10-26","Tony Wilson","Bob Conduct","","Maida Vale 4"
1790,3077,"1997-08-26","1997-08-05","Mike Robinson","Lisa Softley","","Maida Vale 4"
1790,3078,"1998-06-24","1998-05-19","Mike Robinson","George Thomas","","Maida Vale 4"
1791,3079,"1990-04-03","1990-03-06","Dale Griffin","Mike Robinson","","Maida Vale 5"
1792,3080,"1989-11-29","1989-11-12","Dale Griffin","Martin Colley","","Unknown"
1793,3081,"1992-07-17","1992-06-30","Mike Robinson","Mike Robinson","Chris Maclean","Maida Vale 4"
1793,3082,"1993-02-19","1993-01-05","Mike Robinson","Adam Askew","","Maida Vale 4"
1794,3083,"1977-03-07","1977-03-01","Jeff Griffin","Mike Robinson","","Maida Vale 6"
1794,3084,"1977-09-13","1977-08-30","Tony Wilson","Mike Robinson","","Maida Vale 4"
1795,3085,"1982-10-05","1982-10-04","Tony Wilson","Dave Dade","","Maida Vale 4"
1795,3086,"1985-04-15","1985-02-05","Mark Radcliffe","Unknown","","Maida Vale 5"
1796,3087,"0000-00-00","1976-06-08","","","",""
1796,3088,"1977-04-11","1977-03-14","","","",""
1797,3089,"1975-12-12","1975-11-25","Tony Wilson","Bill Aitken","","Maida Vale 4"
1797,3090,"1976-05-24","1976-04-29","Tony Wilson","Bill Aitken","","Maida Vale 4"
1797,3091,"1976-10-18","1976-09-30","Tony Wilson","Unknown","","Maida Vale 4"
1798,3092,"1991-07-27","1991-06-16","Dale Griffin","Mike Engles","Alison Chorley","Maida Vale 3"
1799,3093,"1995-09-15","1995-09-05","Dave Dade","Ralph Jordan","","Maida Vale 4"
1800,3094,"2001-06-27","2001-06-08","Miti Adhikari","George Thomas","","Maida Vale 4"
1802,3095,"1978-01-24","1978-01-17","Malcolm Brown","Mike Robinson","","Maida Vale 4"
1803,3096,"1986-02-05","1986-01-26","Dale Griffin","Mike Engles","","Maida Vale 5"
1803,3097,"1986-07-07","1986-06-24","Dale Griffin","Ted De Bono","Martin Colley","Maida Vale 4"
1803,3098,"1987-01-28","1987-01-13","Dale Griffin","Mark Farrar","Mike Robinson","Unknown"
1803,3099,"1988-09-13","1988-08-14","Dale Griffin","Unknown","","The Hippodrome, Golders Green, London"
1804,3100,"1993-04-23","1993-03-23","Simon Askew","Simon Askew","","Maida Vale 4"
1804,3101,"1994-03-12","1994-03-01","Mike Robinson","Julia Carney","","Maida Vale 4"
1805,3102,"1991-11-09","1991-10-15","Mike Robinson","Mike Robinson","","Maida Vale 4"
1806,3103,"1977-12-02","1977-11-22","Tony Wilson","Mike Robinson","","Maida Vale 4"
1807,3104,"1997-05-27","1997-05-11","Mike Engles","Nick Fountain","","Maida Vale 4"
1807,3105,"0000-00-00","2000-04-12","Simon Askew","Nick Fountain","","Maida Vale 4"
1808,3106,"1983-11-24","1983-11-16","John Porter","Nick Gomm","","Maida Vale 4"
1808,3107,"1984-11-21","1984-09-11","Mark Radcliffe","Ted De Bono","","Maida Vale 5"
1811,3108,"1987-12-09","0000-00-00","Ray Shulman","Unknown","","Berry St Studios, London"
1812,3109,"1998-07-08","1998-07-04","Sam Cunningham","Miti Adhikari","","Royal Festival Hall, London"
1813,3110,"1992-03-08","1992-03-05","Dale Griffin","Nick Gomm","Barry Jordan","Maida Vale 4"
1814,3111,"1991-07-28","1991-06-09","Dale Griffin","Mike Engles","Paul Allen","Maida Vale 3"
1815,3112,"1989-03-06","1989-02-28","Dale Griffin","Mike Robinson","","Maida Vale 3"
1817,3113,"1998-04-22","1998-03-24","Mike Robinson","James Birtwistle","","Maida Vale 4"
1817,3114,"0000-00-00","2000-01-11","Simon Askew","Nick Fountain","","Maida Vale 4"
1817,3115,"2000-04-24","2000-04-24","Sam Cunningham","Simon Askew","","Scala"
1817,3116,"2001-07-12","2001-07-12","George Thomas","","","Peel Acres"
1817,3117,"0000-00-00","2003-06-28","John Pearson","Simon Askew","","Glastonbury Festival, Other Stage"
1818,3118,"1975-09-01","1975-08-19","Tony Wilson","Unknown","","Maida Vale 4"
1818,3119,"1976-06-14","1976-05-20","Tony Wilson","Unknown","","Maida Vale 4"
1818,3120,"1977-03-17","1977-03-08","Jeff Griffin","Mike Robinson","","Maida Vale 4"
1819,3121,"1992-05-30","1992-04-14","James Birtwistle","James Birtwistle","Paul Allen","Maida Vale 4"
1819,3122,"1993-02-27","1993-02-02","Mike Robinson","Ted De Bono","","Maida Vale 4"
1820,3123,"1995-02-04","1995-01-10","Mike Robinson","Nick Fountain","","Maida Vale 4"
1820,3124,"1995-06-23","1995-06-23","","","",""
1820,3125,"1999-09-14","1999-07-23","Sam Cunningham","Miti","","Peel Acres"
1821,3126,"0000-00-00","2004-08-12","Jerry Smith","Jamie Hart","","Maida Vale 4"
1822,3127,"1973-04-03","1973-03-20","John Walters","Bob Conduct","","Unknown"
1823,3128,"1972-09-12","1972-08-22","Unknown","Bob Conduct","","Maida Vale 4"
1823,3129,"1972-11-23","1972-11-20","Bernie Andrews","Unknown","","Langham 1"
1823,3130,"1973-07-05","1973-06-25","Bernie Andrews","Unknown","","Langham 1"
1823,3131,"1974-06-06","1974-05-23","Tony Wilson","Unknown","","Langham 1"
1824,3132,"1995-11-24","1995-10-01","Adam Askew","Rupert Flindt","","Maida Vale 3"
1825,3133,"0000-00-00","2001-10-30","","","","Medicine Bar"
1825,3134,"0000-00-00","0000-00-00","","","",""
1826,3135,"1991-06-23","1991-05-28","Mike Robinson","Mike Robinson","Lisa Softley","Maida Vale 5"
1827,3136,"0000-00-00","1983-09-24","","","",""
1828,3137,"0000-00-00","1972-08-07","","","",""
1828,3138,"0000-00-00","1974-01-08","","","",""
1828,3139,"0000-00-00","1974-07-30","","","",""
1828,3140,"0000-00-00","1975-01-16","","","",""
1829,3141,"0000-00-00","1973-02-13","","","",""
1829,3142,"0000-00-00","1974-03-25","","","",""
1829,3143,"0000-00-00","1974-09-23","","","",""
1831,3144,"1992-06-06","1992-04-28","Mike Robinson","Mike Robinson","","Maida Vale 4"
1832,3145,"0000-00-00","1978-10-16","","","",""
1832,3146,"0000-00-00","1979-05-15","","","",""
1832,3147,"0000-00-00","1980-03-18","","","",""
1833,3148,"1990-09-03","1990-07-31","Mike Robinson","Mike Robinson","","Maida Vale 5"
1834,3149,"0000-00-00","1982-06-02","","","",""
1835,3150,"1994-02-26","1994-01-23","Mike Engles","Fred Kay","","Maida Vale 3"
1836,3151,"1970-03-14","1970-02-24","John Walters","Tony Wilson","","Maida Vale 4"
1837,3152,"0000-00-00","1984-09-15","","","",""
1839,3153,"0000-00-00","1981-10-31","","","",""
1840,3154,"2003-10-08","2003-10-08","Andy Rogers","Nick Fountain","","Maida Vale 4"
1841,3155,"1969-11-22","1969-11-17","John Walters","Tony Wilson","","Playhouse Theatre, Northumberland Avenue"
1841,3156,"1970-11-07","1970-10-26","John Walters","Unknown","","Maida Vale 4"
1842,3157,"1988-01-25","1988-01-05","Dale Griffin","Mike Robinson","Fred Kay","Unknown"
1843,3158,"1981-01-12","1981-01-05","Tony Wilson","Anthony Pugh","","Langham 1"
1844,3159,"1990-01-02","1989-12-05","Dale Griffin","Mike Robinson","","Maida Vale 5"
1844,3160,"1990-07-05","1990-06-19","Mike Robinson","Mike Robinson","","Maida Vale 3"
1845,3161,"0000-00-00","1976-02-24","","","",""
1846,3162,"0000-00-00","1981-09-07","","","",""
1847,3163,"0000-00-00","1987-12-29","","","",""
1848,3164,"1974-07-11","0000-00-00","","","","Private studio"
1849,3165,"0000-00-00","1978-08-02","","","",""
1850,3166,"1991-07-07","1991-05-16","Dale Griffin","R.Debono/D.Mcarth","","Maida Vale 5"
1851,3167,"0000-00-00","1998-12-01","Ted De Bono","Ralph Jordan","","Maida Vale 4"
1851,3168,"2003-03-26","2003-03-26","Louise Kattenhorn","Miti","","Maida Vale 4"
1852,3169,"1970-04-12","1970-04-02","Unknown","Unknown","","Off-Air Recording, Paris Cinema, Lower Regent Stre"
1853,3170,"0000-00-00","1980-03-25","","","",""
1854,3171,"0000-00-00","1979-10-02","","","",""
1854,3172,"0000-00-00","1980-04-16","","","",""
1854,3173,"0000-00-00","1981-11-16","","","",""
1855,3174,"0000-00-00","1980-03-12","","","",""
1855,3175,"0000-00-00","0000-00-00","","","",""
1856,3176,"0000-00-00","1982-08-14","","","",""
1857,3177,"1998-05-07","1998-03-15","Mike Engles","Kevin Rumble","","Maida Vale 4"
1858,3178,"1990-09-30","1990-08-28","Mike Wlater","Mike Walter","","Maida Vale 4"
1859,3179,"1989-06-13","1989-05-16","Dale Griffin","Mike Robinson","","Maida Vale 3"
1859,3180,"1991-09-15","1991-08-06","Mike Robinson","Mike Robinson","","Maida Vale 5"
1860,3181,"1998-06-11","1998-05-09","Mike Engles","Ralph Jordan","","Maida Vale 4"
1860,3182,"0000-00-00","2000-05-10","Simon Askew","","","Maida Vale 4"
1861,3183,"1967-12-10","1967-11-21","Bev Phillips","Pete Ritzema","","Aeolian Hall, Studio 2"
1861,3184,"1968-04-07","1968-03-13","Bernie Andrews","Pete Ritzema","","Maida Vale 4"
1861,3185,"1968-08-18","1968-08-14","Bernie Andrews","Allen Harris","Bob Conduct","Playhouse Theatre, Northumberland Avenue"
1861,3186,"1972-11-23","0000-00-00","","","","Off-air recording"
1862,3187,"0000-00-00","1986-09-16","","","",""
1863,3188,"0000-00-00","1987-08-02","","","",""
1864,3189,"1990-06-04","1990-04-20","","","","Artist's own studio"
1865,3190,"1992-02-09","1991-12-22","Dale Griffin","M.Engles/S.Bridge","","Maida Vale 3"
1866,3191,"2002-12-03","2002-11-07","Miti Adhikari","Guy Worth","","Maida Vale 4"
1867,3192,"0000-00-00","1985-03-24","","","",""
1867,3193,"0000-00-00","1985-09-24","","","",""
1868,3194,"1992-02-02","1991-12-15","Dale Griffin","James Birtwhistle","","Maida Vale 3"
1868,3195,"1993-06-05","1993-05-06","Ted De Bono","Ed/James Birtw","","Maida Vale 4"
1868,3196,"1996-06-16","1996-05-12","Mike Engles","Mike Engles","","Maida Vale 3"
1868,3197,"0000-00-00","1999-03-30","","","",""
1869,3198,"1969-03-02","1969-02-11","Bernie Andrews","Allen Harris","","Playhouse Theatre, Northumberland Avenue"
1870,3199,"0000-00-00","1983-08-15","","","",""
1870,3200,"1985-02-04","0000-00-00","","","","Artist's own studio"
1871,3201,"0000-00-00","1982-12-18","","","",""
1873,3202,"1991-04-27","1991-03-24","Dale Griffin","Mike Engles","Paul Allen","Maida Vale 3"
1873,3203,"1992-01-11","1991-11-24","Dale Griffin","Mike Engles","Ro Khan","Maida Vale 3"
1873,3204,"1992-07-24","1992-07-05","Simon Askew","Simon Askew","Nick Fountain","Maida Vale 4"
1873,3205,"1993-04-10","1993-03-16","James Birtwistle","Jb/Paul Allen","","Maida Vale 4"
1873,3206,"1994-03-05","1994-01-27","Nick Gomm","Rupert Flindt","","Maida Vale 4"
1874,3207,"1993-01-15","1993-12-09","Nick Gomm","S Lockbury","","Maida Vale 4"
1875,3208,"0000-00-00","1985-06-11","","","",""
1875,3209,"0000-00-00","1985-11-05","","","",""
1875,3210,"0000-00-00","1986-12-16","","","",""
1876,3211,"1987-07-08","1987-06-28","Dale Griffin","Mike Engles","Martin Colley","Unknown"
1876,3212,"1988-02-09","1988-01-31","Dale Griffin","James Birtwistle","Mike Engles","Unknown"
1877,3213,"1979-12-05","1979-11-20","John Sparrow","Mike Robinson","","Maida Vale 4"
1878,3214,"1977-04-29","1977-04-25","Tony Wilson","Bill Aitken","","Maida Vale 4"
1878,3215,"1977-08-30","1977-08-23","Malcolm Brown","Mike Robinson","","Maida Vale 4"
1878,3216,"1978-09-11","1978-08-21","Tony Wilson","Dave Dade","","Maida Vale 4"
1878,3217,"1979-11-12","1979-10-16","John Sparrow","Mike Robinson","","Maida Vale 4"
1879,3218,"1981-11-24","1981-11-18","John Owen Williams","Ted De Bono","Mike Walter","Maida Vale 4"
1880,3219,"1987-03-16","1987-03-01","Dale Griffin","Mike Robinson","Mark Farrar","Unknown"
1881,3220,"1979-11-05","1979-10-24","Bob Sargeant","Nick Gomm","","Maida Vale 4"
1881,3221,"1980-09-22","1980-09-03","Bob Sargeant","Mike Engles","","Maida Vale 4"
1881,3222,"1982-03-29","0000-00-00","Unknown","Unknown","","Private tape - Studio unknown"
1883,3223,"1985-01-15","1985-01-08","Mark Radcliffe","Peter Watts","","Maida Vale 5"
1883,3224,"1985-10-23","1985-10-13","Dale Griffin","Mike Engles","","Maida Vale 5"
1884,3225,"1980-09-25","1980-09-10","Dale Griffin","Nick Gomm","Bob Conduct","Maida Vale 4"
1884,3226,"1981-04-28","1981-04-21","Dale Griffin","Mike Robinson","","Langham 1"
1884,3227,"1981-12-10","1981-12-02","John Owen Williams","Peter Watts","","Maida Vale 4"
1884,3228,"1982-11-22","1982-11-15","Dale Griffin","Dave Dade","","Unknown"
1885,3229,"1980-04-03","1980-03-26","John Etchells","Nick Gomm","","Maida Vale 4"
1886,3230,"1995-06-23","1995-06-23","","","",""
1887,3231,"1983-02-03","1983-01-24","Dale Griffin","Martin Colley","","Unknown"
1888,3232,"1988-09-20","1988-09-27","Ted De Bono","Ted De Bono","","Maida Vale 4"
1888,3233,"1987-08-12","0000-00-00","Unknown","Unknown","","Texas"
1889,3234,"1979-07-09","1979-07-03","Mike Robinson","Mike Engles","",""
1889,3235,"1980-03-24","1980-03-11","John Etchells","Mike Robinson","","Maida Vale 4"
1891,3236,"1982-05-03","1982-04-21","Roger Pusey","","","Maida Vale 4"
1892,3237,"1986-02-10","1986-06-11","","","","Ocean Way, Ca"
1893,3238,"1992-02-16","1992-01-16","Dale Griffin","Nick Gomm","","Maida Vale 4"
1894,3239,"1978-12-11","1978-12-04","Tony Wilson","Dave Dade","","Maida Vale 4"
1894,3240,"1979-05-16","1979-05-09","John Sparrow","Ted De Bono","","Maida Vale 4"
1894,3241,"1980-03-10","1980-03-03","Tony Wilson","Dave Dade","","Maida Vale 4"
1894,3242,"1981-01-15","1981-01-07","Chris Lycett","Nick Gomm","","Langham 1"
1894,3243,"1982-01-04","1981-12-21","Kevin Howlett","Dave Dade","","Maida Vale 4"
1894,3244,"1985-08-07","1985-07-30","John O-Williams","Ted De Bono","","Maida Vale 5"
