artist_id	year	chart_position	track_title	folder	isrc	file	id	url_key
1945	1982	11	Down In The Tube Station At Midnight	1978	GB-AKW-78-01049	The Jam - Down In The Tube Station At Midnight.aif	1260	2v3nv
1945	1982	17	Going Underground	1980	GB-AKW-80-01001	The Jam - Going Underground.aiff	1261	n4mq4
1945	0	35	Going Underground	1980	GB-AKW-80-01001	The Jam - Going Underground.aiff	1262	qc25c
1945	1982	11	Town Called Malice	1982	GB-AKW-82-01004	The Jam - Town Called Malice.aiff	1263	5rn8r
1945	1979	4	Down In The Tube Station At Midnight	1978	GB-AKW-78-01049	The Jam - The Bitterest Pill (I Ever Had To Swallo	1264	8hqvh
1945	1982	39	The Bitterest Pill (I Ever Had To Swallow)	1982	GB-AKW-82-01006	The Jam - The Bitterest Pill (I Ever Had To Swallo	1265	vz54z
1945	1979	19	Eton Rifles	1979	noisrc	The Jam - The Eton Rifles.aiff	1266	4g8cg
1945	1981	23	Going Underground	1980	GB-AKW-80-01001	The Jam - Going Underground.aiff	1267	cjvrj
1945	1980	4	Down In The Tube Station At Midnight	1978	GB-AKW-78-01049	The Jam - Down In The Tube Station At Midnight.aif	1268	rf4hf
1945	1978	44	In The City	1978	GB-AKW-77-01001	The Jam - In The City.aiff	1269	hbczb
1945	1978	24	Down In The Tube Station At Midnight	1978	GB-AKW-78-01049	The Jam - Down In The Tube Station At Midnight.aif	1270	zwrgw
1945	1980	58	Eton Rifles	1979	noisrc	The Jam - The Eton Rifles.aiff	1271	gdzfd
1945	1981	13	Down In The Tube Station At Midnight	1978	GB-AKW-78-01049	The Jam - Down In The Tube Station At Midnight.aif	1272	j6gb6
1945	1979	27	Strange Town	1979	GB-AKW-79-01001	The Jam - Strange Town.aiff	1273	fxjwx
1945	1980	13	Going Underground	1980	GB-AKW-80-01001	The Jam - Going Underground.aiff	1274	bpf9p
1946	1987	33	Blow Up	1987	GB-AJE-93-00043	The Jesus & Mary Chain - Upside Down.aiff	1275	w3bd3
1948	1988	3	Sidewalking	1988	GB-AHT-02-00258	jesus&marychain_Sidewalking88.aiff	1276	9mw6m
1948	1992	13	Reverence	1992	GB-AHT-02-00224	jesusmarychain_Reverence.aiff	1277	d29x2
1948	1987	16	April Skies	1987	GB-AHT-02-00256	Jsus&MChain-April Skies.aiff	1278	6ndpn
1948	1989	13	Blues From A Gun	1989	GB-AHT-02-00228	JesusandMaryChain_BluesFromAGun.aiff	1279	xq63q
1948	1987	41	Nine Million Rainy Days	1987	noisrc	Jsus&MChain-9MillionRainy Days.aiff	1280	p5xm5
1948	1987	39	Kill Surf City	1987	noisrc	J&MryChain-Kill Surf City.aiff	1281	38p28
1948	1998	11	Cracking Up	1998	GB-AAW-98-00058	jesusmarychain_Cracking Up.aiff	1282	mv3nv
1948	1985	12	You Trip Me Up	1985	GB-AHT-02-00221	JesusandMaryChain_You Trip Me Up.aiff	1283	24mq4
1948	1986	9	Some Candy Talking	1986	noisrc	JesusMaryChain_SomeCandyTalking.aiff	1284	nc25c
1948	1984	37	Upside Down	1984	GB-AHT-02-00272	The Jesus & Mary Chain - Upside Down.aiff	1285	qrn8r
1948	1985	2	Just Like Honey	1985	GB-AHT-02-00220	JesusandMary Chain_Just Like Honey.aiff	1286	5hqvh
1948	1985	1	Never Understand	1985	GB-AHT-85-03630	JesusandMaryChain_Never Understand.aiff	1287	8z54z
1955	1990	13	Different Drum	1990	noisrc	Lemonheads_DifferentDrum.aiff	1288	vg8cg
1959	1983	36	Doppelganger	1983	noisrc	Luddites-Doppelganger.aiff	1289	4jvrj
1970	1977	3	You Beat The Hell Out Of Me	1977	noisrc	Motors - You Beat The Hell Out Of Me.aiff	1290	cf4hf
1970	1978	35	Dancing The Night Away	1977	GB-AAA-77-00023	Motors - Dancing The Night Away.aiff	1291	rbczb
1970	1977	1	Dancing The Night Away	1977	GB-AAA-77-00023	Motors - Dancing The Night Away.aiff	1292	hwrgw
1980	1980	28	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1293	z9hj9
1980	1978	17	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1294	g6gb6
1980	1979	20	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1295	jxjwx
1980	1981	41	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1296	fpf9p
1980	0	18	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1297	b3bd3
1980	1982	24	Another Girl, Another Planet	1978	GB-BBN-78-02048	The Only Ones - Another Girl Another Planet.aiff	1298	wmw6m
1981	1990	10	Loving You (Session)	1990	GB-AAN-91-00065	TheOrb_lovingYou.aiff	1299	929x2
1981	1992	20	Blue Room	1992	GB-AAN-92-00022	orb_BlueRoom.aiff	1300	dndpn
1981	1990	42	Little Fluffy Clouds	1990	GB-AAN-91-00004	orb_LittleFluffyClouds.aiff	1301	6q63q
1986	1982	41	XOYO	1982	GB-BLY-82-00006	The Passage - Xoyo.aiff	1302	x5xm5
1989	1986	23	Truck Train Tractor	1986	noisrc	The Pastels - Truck Train Tractor.aiff	1303	p8p28
1994	1985	64	And The Band Played Waltzing Matilda	1985	GB-AHT-01-05494	Pogues_TheBandPlayedWaltzingMatilda.aiff	1304	3v3nv
1994	1986	50	The Body Of An American	1986	GB-AHT-01-05480	The Pogues - The Body Of An American.aiff	1305	m4mq4
1994	1984	45	Dark Streets Of London	1984	noisrc	The Pogues - Dark Streets Of London.aiff	1306	2c25c
1994	1985	13	Sally Maclennane	1985	GB-AJE-02-00016	Pogues - Sally MacLennane.aiff	1307	nrn8r
1994	1985	25	I'm A Man You Don't Meet Every Day	1985	GB-AHT-03-00116	pogues_ImAManYouDontMeetEveryDay.aiff	1308	qhqvh
1994	1985	20	A Pair Of Brown Eyes	1985	GB-AHT-01-05479	Pogues - A Pair Of Brown Eyes.aiff	1309	5z54z
1995	1988	34	On Tape (Session)	1988	noisrc	PoohSticks-On Tape.aiff	1310	8g8cg
2005	1988	46	Crash	1988	GB-ARL-88-00002	Primitives-Crash.aiff	1311	vjvrj
2005	1987	19	Stop Killing Me	1987	GB-ARL-88-00003	Primitives-Stop Killing Me.aiff	1312	4f4hf
2005	1986	22	Really Stupid	1986	noisrc	The Primitives - Really Stupid.aiff	1313	cbczb
2006	1996	37	Firestarter	1996	GB-BKS-97-00080	prodigy_ Firestarter.aiff	1314	rwrgw
2008	1982	29	Love My Way	1982	US-SM1-82-00228	The Psychedelic Furs - Love My Way.aiff	1315	h9hj9
2011	1987	28	Brighter	1987	GB-ANQ-87-00001	HappyMondays-Brighter.aiff	1316	zdzfd
2013	1983	11	Good Technology	1983	noisrc	RedGuitars-GoodTechnology.aiff	1317	gxjwx
2014	1983	30	Lean On Me	1983	GB-AAP-83-00285	Redskins-LeanOnMe.aiff	1318	jpf9p
2014	1982	31	Peasant Army	1982	noisrc	Redskins-PeasantArmy.aiff	1319	f3bd3
2014	1984	10	Keep On Keepin' On	1984	GB-AAP-84-00286	Redskins-KeepOnKeepinOn.aiff	1320	bmw6m
2018	1977	4	Can't Stand My Baby	1977	noisrc	Rezillos - I Can't Stand My Baby.aiff	1321	w29x2
2018	1978	20	Can't Stand My Baby	1977	noisrc	Rezillos - I Can't Stand My Baby.aiff	1322	9ndpn
2023	1985	26	L.A. Rain	1985	nosrc	TheRoseofAvalanche_LARain.aiff	1323	dq63q
2027	1981	31	In A Rut	1979	GB-AAA-99-01767	The Ruts - In A Rut.aiff	1324	65xm5
2027	1980	54	West One (Shine On Me)	1980	GB-AAA-99-01783	The Ruts - West One (Shine On Me).aiff	1325	x8p28
2027	1980	19	In A Rut	1979	GB-AAA-99-01767	The Ruts - In A Rut.aiff	1326	pv3nv
2027	1979	11	In A Rut	1979	GB-AAA-99-01767	The Ruts - In A Rut.aiff	1327	34mq4
2027	1979	47	Babylon's Burning	1979	GB-AAA-99-01769	The Ruts - Babylon's Burning.aiff	1328	mc25c
2027	1982	35	In A Rut	1979	GB-AAA-99-01767	The Ruts - In A Rut.aiff	1329	2rn8r
2034	1990	34	Pro-Gen	1990	noisrc	shamen_ProGen.aiff	1330	nhqvh
2037	2001	43	New Slang	2001	US-SUB-02-00042	Shins_NewSlang.aiff	1331	qz54z
2038	1986	8	Safety Net	1986	noisrc	smiths_I Started Something I Couldn't Finish.aiff	1332	5g8cg
2038	1985	50	All Day Long	1985	noisrc	ShopAssistants-All Day Long .aiff	1333	8jvrj
2038	1986	43	I Don't Want To Be Friends With You	1986	noisrc	ShopAssistants_IDontWantToBeFriendsWithYou.aiff	1334	vf4hf
2038	1985	17	All That Ever Mattered	1985	noisrc	ShopAssistants_AllThatEverMattered.aiff	1335	4bczb
2043	1984	23	William It Was Really Nothing	1984	GB-AHT-01-05658	The Smiths - William, It Was Really Nothing.aiff	1336	cwrgw
2043	1985	61	Shakespeare's Sister	1985	GB-AHT-01-05669	Smiths_ShakespearesSister.aiff	1337	r9hj9
2043	1984	17	What Difference Does It Make?	1984	GB-AHT-01-05857	The Smiths - What Difference Does It Make.aiff	1338	hdzfd
2043	1986	11	Ask	1986	GB-AHT-01-05653	The Smiths - Ask.aiff	1339	z6gb6
2043	1985	8	The Boy With The Thorn In His Side	1985	GB-AHT-85-03284	Simths_TheBoyWithTheThornInHisSide.aiff	1340	gpf9p
2043	1986	7	The Queen Is Dead	1986	noisrc	Smiths_TheQueenisDead_TakeMeBacktoDear Old Blighty	1341	j3bd3
2043	1986	6	I Know It's Over	1986	GB-AHT-01-05665	smiths_iknowitsover.aiff	1342	fmw6m
2043	1986	5	Panic	1986	GB-AHT-01-05650	The Smiths - Panic.aiff	1343	b29x2
2043	1986	12	Bigmouth Strikes Again	1986	GB-AHT-01-05654	The Smiths - Bigmouth Strikes Again.aiff	1344	wndpn
2043	1984	14	Nowhere Fast	1984	noisrc	The Smiths - Nowhere Fast.aiff	1345	9q63q
2043	1986	1	There Is A Light That Never Goes Out	1986	GB-AHT-01-05662	Smiths_ThereIsALightThatNeverGoesOut.aiff	1346	d5xm5
2043	1983	33	Handsome Devil	1983	noisrc	The Smiths - Handsome Devil.aiff	1347	68p28
2043	1983	2	This Charming Man	1983	GB-AHT-01-05658	The Smiths - This Charming Man.aiff	1348	xv3nv
2043	1985	57	Barbarism Begins At Home	1985	noisrc	Smiths_BarbarismBeginsatHome.aiff	1349	p4mq4
2043	1985	31	That Joke Isn't Funny Anymore	1985	GB-AHT-01-05664	Smiths_ThatJokeIsntFunnyAnymore.aiff	1350	3c25c
2043	1987	5	Last Night I Dreamt Somebody Loved Me	1987	GB-AHT-01-05671	smiths_Last Night I Dreamt That Somebody Loved Me.	1351	mrn8r
2043	1985	29	The Headmaster Ritual	1985	noisrc	Smiths_The Headmaster Ritual.aiff	1352	2hqvh
2043	1985	41	Well I Wonder	1985	noisrc	The Smiths - Well I Wonder.aiff	1353	nz54z
2043	1984	36	Reel Around The Fountain	1983	noisrc	The Smiths - Reel Around The Fountain.aiff	1354	qg8cg
2043	1985	32	Meat Is Murder	1985	noisrc	Smiths_Meat is Murder.aiff	1355	5jvrj
2043	1984	28	Please Please Please Let Me Get What I Want	1984	GB-AHT-01-05663	The Smiths - Please, Please, Please Let Me Get Wha	1356	8f4hf
2043	1984	1	How Soon Is Now?	1984	GB-AHT-01-05655	The Smiths - How Soon Is Now.aiff	1357	vbczb
2043	1983	9	Hand In Glove	1983	GB-AHT-01-05661	The Smiths - Hand In Glove.aiff	1358	4wrgw
2043	1986	35	Cemetery Gates	1986	noisrc	The Smiths - Cemetry Gates.aiff	1359	c9hj9
2043	1984	24	Heaven Knows I'm Miserable Now	1984	GB-AHT-01-05652	The Smiths - Heaven Knows I'm Miserable Now.aiff	1360	rdzfd
2043	1983	6	Reel Around The Fountain	1983	noisrc	The Smiths - Reel Around The Fountain.aiff	1361	h6gb6
2043	0	9	There Is A Light That Never Goes Out	1986	GB-AHT-01-05662	Smiths_ThereIsALightThatNeverGoesOut.aiff	1362	zxjwx
2043	0	7	How Soon Is Now?	1984	GB-AHT-01-05655	The Smiths - How Soon Is Now.aiff	1363	g3bd3
2043	0	22	This Charming Man	1983	GB-AHT-01-05658	The Smiths - This Charming Man.aiff	1364	jmw6m
2043	1987	34	Sheila Take A Bow	1987	GB-AHT-01-05666	smiths_Sheila Take A Bow.aiff	1365	f29x2
2043	1987	24	Half A Person	1987	noisrc	smiths_Half A Person.aiff	1366	bndpn
2043	1987	15	Girlfriend In A Coma	1987	GB-AHT-01-05660	smiths_Girlfriend In A Coma.aiff	1367	wq63q
2043	1987	29	I Won't Share You	1987	noisrc	smiths_iwontshareyou.aiff	1368	95xm5
2043	1987	45	Shoplifters Of The World Unite	1987	GB-AHT-01-05670	smiths_Shoplifters Of The World Unite.aiff	1369	d8p28
2043	1987	25	Death Of A Disco Dancer	1987	noisrc	smiths_deathofadiscodancer.aiff	1370	6v3nv
2043	1987	23	Sweet & Tender Hooligan	1987	noisrc		1371	x4mq4
2043	1987	21	Paint A Vulgar Picture	1987	noisrc	smiths_paintavulgarpicture.aiff	1372	pc25c
2043	1987	40	I Started Something I Couldn't Finish	1987	GB-AHT-01-05667	smiths_Half A Person.aiff	1373	3rn8r
2043	1987	12	Stop Me If You Think You've Heard This One Before	1987	GB-AHT-01-05672	smiths_stopmeifyouthink.aiff	1374	mhqvh
2047	1986	32	Heartland	1986	GB-BBM-01-02234	The The -  Heartland.aiff	1375	2z54z
2051	1978	39	My Generation	1978	GB-AKW-65-00004	The Who - My Generation.aiff	1376	ng8cg
2051	1979	32	My Generation	1978	GB-AKW-65-00004	The Who - My Generation.aiff	1377	qjvrj
2051	1980	55	My Generation	1978	GB-AKW-65-00004	The Who - My Generation.aiff	1378	5f4hf
2051	1976	29	Won't Get Fooled Again	1976	noisrc	The Who - Won't Get Fooled Again.aiff	1379	8bczb
2052	1981	25	Legion	1981	noisrc	Theatre of Hate - Legion.aiff	1380	vwrgw
2052	1982	57	The Hop	1982	noisrc	Theatre of Hate - The Hop.aiff	1381	49hj9
2052	1982	8	Do You Believe In The West World	1982	noisrc	Theatre of Hate -Do You Believe In The Westworld.a	1382	cdzfd
2052	1982	33	Legion	1981	noisrc	Theatre of Hate - Legion.aiff	1383	r6gb6
2055	1992	33	Teethgrinder	1992	GB-AAM-92-01005	therapy_Teethgrinder.aiff	1384	hxjwx
2058	1978	49	Emerald	1978	GB-F08-78-00622	Thin Lizzy - Emerald.aiff	1385	zpf9p
2064	1984	33	Another Day	1984	noisrc	This Mortal Coil - Another Day.aiff	1386	gmw6m
2064	1984	21	Kangaroo	1984	noisrc	This Mortal Coil - Kangaroo.aiff	1387	j29x2
2064	1983	4	Song To The Siren	1983	GB-AFL-84-00013	This Mortal Coil - Song To The Siren.aiff	1388	fndpn
2064	0	10	Song To The Siren	1983	GB-AFL-84-00013	This Mortal Coil - Song To The Siren.aiff	1389	bq63q
2067	1985	14	Death Of The European	1985	noisrc	ThreeJohns-Death Of The European .aiff	1390	w5xm5
2071	1996	41	The Race	1996	noisrc	tiger_Race.aiff	1391	98p28
2073	0	40	Song To The Siren	0	noisrc	timbuckley_SongToTheSiren.aiff	1392	dv3nv
2078	1993	27	Raindrops	1993	noisrc	tindersticks_Raindrops.aiff	1393	64mq4
2078	1993	30	Marbles	1993	noisrc	tindersticks_Marbles.aiff	1394	xc25c
2078	1993	37	City Sickness	1993	noisrc	tindersticks_CitySickness.aiff	1395	prn8r
2078	1995	25	My Sister	1995	GB-AUP-94-00058	tindersticks_MySister.aiff	1396	3hqvh
2082	1983	50	War Baby	1983	noisrc	Tom Robinson - War baby.aiff	1397	mz54z
2087	1983	34	Working & Shopping	1983	noisrc	Tools You Can Trust - Working & Shopping.aiff	1398	2g8cg
2092	1996	21	DJED	1996	noisrc		1399	njvrj
2100	1994	50	Taal Zaman	1994	noisrc	transglblundrgnd_TaalZaman.aiff	1400	qf4hf
2100	1993	49	Syrius B	1993	noisrc		1401	5bczb
2104	1996	19	Abba On The Jukebox	1996	noisrc	TremblingBlueStars_abba_96.aiff	1402	8wrgw
2107	1995	22	Black Steel	1995	GB-AN4-95-00049	tricky_blacksteel.aiff	1403	v9hj9
2108	1985	68	Field Of Glass	1985	noisrc	Triffids–Field Of Glass.aiff	1404	4dzfd
2113	1979	39	Are Friends Electric?	1979	GB-AZP-97-00052	Tubeway Army - Are 'Friends' Electric.aiff	1405	c6gb6
2114	1998	5	Unworldly	1998	noisrc		1406	rxjwx
2117	2004	37	Tale from Black	2004	noisrc	tunng_TaleFromBlack.aiff	1407	hpf9p
2119	1994	49	Angel In A Half Shirt	1994	noisrc		1408	z3bd3
2136	1983	41	New Years Day	1983	GB-AAN-83-00023	U2 - New Year's Day.aiff	1409	g29x2
2146	1979	31	Jimmy Jimmy	1979	GB-AJE-79-00068	Undertones - Jimmy Jimmy.aiff	1410	jndpn
2146	1981	6	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1411	fq63q
2146	1979	12	Get Over You	1979	GB-AJE-79-00065	Undertones - Get Over You.aiff	1412	b5xm5
2146	1980	17	Get Over You	1979	GB-AJE-79-00065	Undertones - Get Over You.aiff	1413	w8p28
2146	1981	20	Get Over You	1979	GB-AJE-79-00065	Undertones - Get Over You.aiff	1414	9v3nv
2146	1979	2	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1415	d4mq4
2146	1979	29	You've Got My Number	1979	GB-AJE-79-00069	Undertones - You Got My Number (Why Don't You Use	1416	6c25c
2146	1980	7	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1417	xrn8r
2146	1978	10	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1418	phqvh
2146	2003	22	Oh Please	2003	GB-AJE-03-00508	undertones_OhPlease.aiff	1419	3z54z
2146	1982	8	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1420	mg8cg
2146	2003	4	Thrill Me	2003	GB-AJE-03-00499	undertones_ThrillMe.aiff	1421	2jvrj
2146	0	2	Teenage Kicks	1978	GB-AJE-78-00192	Undertones - Teenage Kicks.aiff	1422	nf4hf
2146	1982	36	Get Over You	1979	GB-AJE-79-00065	Undertones - Get Over You.aiff	1423	qbczb
2147	1994	43	Dirty Epic	1994	GB-BLK-98-00241	underworld_DirtyEpic.aiff	1424	5wrgw
2147	1996	5	Born Slippy	1996	noisrc	Underworld - Born Slippy (Nuxx).aiff	1425	89hj9
2150	1984	26	Masimbabele	1984	noisrc	UnknownCases-Masimbabele.aiff	1426	vdzfd
2154	1996	45	Kewpies Like Watermelon	1996	noisrc	uruseiyatsura_KewpiesLikeWatermelon.aiff	1427	46gb6
2157	1995	38	King Of The Death Posture	1995	noisrc		1428	cxjwx
2159	1976	21	Madame George	1976	US-SM1-67-01089	Van Morrison - Madame George (new york sessions '6	1429	rpf9p
2159	1978	21	Madame George	1976	US-SM1-67-01089	Van Morrison - Madame George (new york sessions '6	1430	h3bd3
2163	2004	50	No Sleep No Need	2004	GB-FAE-04-00026		1431	zmw6m
2163	2003	50	I'm Going	2003	noisrc		1432	gndpn
2167	0	42	Heroin	0	US-F09-66-00680	velvetunderground_Heroin.aiff	1433	jq63q
2168	1994	3	Seether	1994	noisrc	verucasalt_Seether.aiff	1434	f5xm5
2169	1992	49	All In The Mind	1992	noisrc	verve_allinmymind.aiff	1435	b8p28
2170	1984	27	The Bushes Scream While My Daddy Prunes	1984	noisrc		1436	wv3nv
2170	1986	30	This Is Motortown	1986	noisrc	The Very Things - This Is Motortown.aiff	1437	94mq4
2171	1985	37	I'm In Pittsburgh & It's Raining	1985	noisrc	Vibes_iminpittsburghandits.aiff	1438	dc25c
2186	2003	15	Noir Desir	2003	noisrc		1439	6rn8r
2187	2002	33	It Came From Japan	2002	noisrc	vonbondies_ItCameFromJapan.aiff	1440	xhqvh
2188	1993	6	Supermodel Superficial	1993	noisrc	voodooqueens_supermodelSuperficial.aiff	1441	pz54z
2191	1980	65	Better Scream	1980	noisrc	WAH! Heat - Better Scream.aiff	1442	3g8cg
2191	1982	7	The Story Of The Blues	1982	noisrc	Mighty WAH! - Story Of The Blues (Part 1).aiff	1443	mjvrj
2191	1984	5	Come Back	1984	noisrc	Wedding Present_YouShouldAlwaysKeepInTouchWithYour	1444	2f4hf
2191	1982	44	Remember	1982	noisrc		1445	nbczb
2200	1986	13	I Almost Prayed	1986	noisrc	Weather Prophets - Almost Prayed.aiff	1446	qwrgw
2201	1986	28	You Should Always Keep In Touch With Your Friends	1986	noisrc	Wedding Present_YouShouldAlwaysKeepInTouchWithYour	1447	59hj9
2201	1986	18	This Boy Can Wait	1986	noisrc	WeddingPresent_ThisBoyCantWait.aiff	1448	8dzfd
2201	1985	15	Go Out & Get 'em Boy!	1985	noisrc	WeddingPresent_GoOut&Get.aiff	1449	v6gb6
2201	1986	16	Once More	1986	noisrc	The Wedding Present - Once More.aiff	1450	4xjwx
2201	1987	6	My Favourite Dress	1987	noisrc	WeddingPres-My Favourite Dress.aiff	1451	cpf9p
2201	1987	8	A Million Miles	1987	noisrc	WeddingPres-AMillion Miles.aiff	1452	r3bd3
2201	1987	3	Everyone Thinks He Looks Daft	1987	noisrc	WeddingPres-Everyone Thinks He Looks Daft.aiff	1453	hmw6m
2201	1986	36	Felicity (Session)	1986	noisrc	The Wedding Present - Felicity.aiff	1454	z29x2
2201	1988	15	I'm Not Always So Stupid	1988	noisrc	WeddingPres-I'mNot Always So Stupid.aiff	1455	gq63q
2201	1991	22	Rotterdam	1991	GB-ARL-91-00095	weddingpresent_Rotterdam.aiff	1456	j5xm5
2201	1992	19	Love Slave	1992	noisrc	weddingpresent_LoveSlave.aiff	1457	f8p28
2201	1989	24	Bewitched	1989	GB-ARL-89-00098	WeddingPresent-Bewitched.aiff	1458	bv3nv
2201	1994	15	Swimming Pools Movie Stars	1994	US-IR2-94-00413	weddingpresent_SwimmingPoolsMovieStars.aiff	1459	w4mq4
2201	1988	8	Why Are You Being So Reasonable Now?	1988	noisrc	WeddingPres-WhyAreYou Being So Reasonable Now.aiff	1460	9c25c
2201	1988	2	Nobody's Twisting Your Arm	1988	GB-CEJ-88-00001	WeddingPres-Nobody'sTwisting Your Arm.aiff	1461	drn8r
2201	1992	18	Silver Shorts	1992	noisrc	weddingpres_SilverShorts.aiff	1462	6hqvh
2201	1994	39	Spangle	1994	US-IR2-94-00411	weddingpres_Spangle.aiff	1463	xz54z
2201	1994	37	So Long Baby	1994	US-IR2-94-00405	weddingpresent_ SoLongBaby.aiff	1464	pg8cg
2201	1991	12	Dare	1991	GB-ARL-91-00092	weddingpresent_Dare.aiff	1465	3jvrj
2201	1991	14	Fleshworld	1991	GB-ARL-91-00105		1466	mf4hf
2201	1991	8	Dalliance	1990	GB-ARL-91-00091	weddingpresent_Dalliance.aiff	1467	2bczb
2201	1992	24	Blue Eyes	1992	noisrc	weddingpres_Blue Eyes.aiff	1468	nwrgw
2201	1990	7	Make Me Smile (Come Up & See Me)	1990	GB-ARL-90-00116	weddingpresent_makemesmile.aiff	1469	q9hj9
2201	1988	49	Don't Laugh	1988	noisrc	WeddingPres-Don't Laugh.aiff	1470	5dzfd
2201	1994	30	Click Click	1994	US-IR2-94-00406	weddingpresent_ClickClick.aiff	1471	86gb6
2201	1989	19	Brassneck	1989	GB-ARL-89-00067	WeddingPresent-Brassneck.aiff	1472	vxjwx
2201	1996	46	Go Man Go	1996	GB-CEJ-96-00032	weddingpres_GoManGo.aiff	1473	4pf9p
2201	1989	2	Kennedy	1989	noisrc	WeddingPresent-Kennedy.aiff	1474	c3bd3
2201	1991	32	Octopussy	1991	GB-ARL-91-00100	weddingpresent_Octopussy.aiff	1475	rmw6m
2201	1990	39	Dalliance	1990	GB-ARL-91-00091	weddingpresent_Dalliance.aiff	1476	h29x2
2201	1988	4	Take Me (I'm Yours) (Session)	1988	noisrc		1477	zndpn
2201	1992	41	Sticky	1992	noisrc	weddingpres_Sticky.aiff	1478	g5xm5
2201	1989	14	Take Me (I'm Yours)	1989	noisrc	WeddingPresent-Take Me!.aiff	1479	j8p28
2201	1990	9	Corduroy	1990	GB-ARL-91-00097	weddingpresent_Corduroy.aiff	1480	fv3nv
2201	1995	3	Sucker	1995	GB-CEJ-96-00027	weddingpres_Sucker.aiff	1481	b4mq4
2201	1987	31	Getting Nowhere Fast	1987	noisrc	WeddingPres-Getting Nowhere Fast.aiff	1482	wc25c
2201	1989	45	What Have I Said Now?	1989	GB-ARL-89-00096	WeddingPresent-What Have I Said Now.aiff	1483	9rn8r
2201	1996	36	2, 3, Go	1996	GB-CEJ-96-00036	weddingpres_2,3,Go.aiff	1484	dhqvh
2201	1992	46	Falling	1992	noisrc	weddingpres_Falling.aiff	1485	6z54z
2201	1992	14	Flying Saucer	1992	noisrc	weddingpres_FlyingSaucer.aiff	1486	xg8cg
2201	1990	22	Crawl	1990	GB-ARL-90-00117		1487	pjvrj
2201	1990	20	Heather (Session)	1990	GB-ARL-91-00099	weddingpresent_Heather.aiff	1488	3f4hf
2201	1990	18	Don't Talk, Just Kiss	1990	GB-ARL-89-00102	weddingpresent_DontTalkJustKiss.aiff	1489	mbczb
2201	1992	4	Come Play With Me	1992	noisrc	weddingpres_ComePlayWithMe.aiff	1490	2wrgw
2201	1987	10	Anyone Can Make A Mistake	1987	noisrc	WeddingPres-AnyoneCanMake A Mistake.aiff	1491	n9hj9
2201	0	21	Brassneck	1989	GB-ARL-89-00067	WeddingPresent-Brassneck.aiff	1492	qdzfd
2201	0	25	My Favourite Dress	1987	noisrc	WeddingPres-My Favourite Dress.aiff	1493	56gb6
2201	2004	36	Interstate 5	2004	GB-DGM-05-00087	weddingpresent_Interstate5.aiff	1494	8xjwx
2202	1982	43	A View From Her Room	1982	noisrc	weekend_viewfromherroom.AIF	1495	vpf9p
2205	1986	31	Rules & Regulations	1986	noisrc	fuzzbox_rulesandregs.aiff	1496	43bd3
2207	1999	50	Don't I Hold You	1999	DE-D62-99-72603	Wheat_don'tIHoldu.aiff	1497	cmw6m
2214	2001	6	Fell In Love With A Girl	2001	GB-BKS-01-00352	Strokes_FellinLove.aiff	1498	r29x2
2214	2002	27	Fell In Love With A Girl	2001	GB-BKS-01-00352		1499	hndpn
2214	2003	10	7 Nation Army	2003	GB-BKS-02-00608	whitestripes_7NationArmy.aiff	1500	zq63q
2214	2002	15	Dead Leaves & The Dirty Ground	2001	GB-BKS-02-00349	white_stripes_DeadLeaves&TheDirtyGround.aiff	1501	g8p28
2214	2003	17	Black Math	2003	GB-BKS-02-00609		1502	jv3nv
2214	2001	2	Hotel Yorba	2001	GB-BKS-01-00350	WhiteStripes_HotelYorba.aiff	1503	f4mq4
2214	2001	25	Dead Leaves & The Dirty Ground	2001	GB-BKS-02-00349	white_stripes_DeadLeaves&TheDirtyGround.aiff	1504	bc25c
2215	1996	31	Your Woman	1996	GB-AYE-96-00116	whitetown_yourWoman.aiff	1505	wrn8r
2218	1976	48	Go To Rhino Records	1976	noisrc	whitetown_yourWoman.aiff	1506	9hqvh
2219	1982	10	Revolutionary Spirit	1982	noisrc	The Wild Swans - Revolutionary Spirit.aiff	1507	dz54z
2223	2002	34	99.9 (Session)	2002	noisrc		1508	6g8cg
2230	1985	19	Move Me	1985	noisrc	Woodentops-Move Me.aiff	1509	xjvrj
2230	1985	48	Well Well Well	1985	noisrc	Woodentops-Well Well Well .aiff	1510	pf4hf
2233	1984	50	Venceramos	1984	noisrc	Working Week - Venceremos.aiff	1511	3bczb
