artist_id	id	tx_date	record_date	producer	engineer1	engineer2	studio	url_key
823	1405	1997-02-02	1997-01-12	Mike Engles			Maida Vale 4	c4bd3
823	1406	1998-02-24	1998-02-01	Mike Engles	Fred Kay		Maida Vale 4	rcw6m
823	1407	1998-07-23	1998-07-05	Sam Cunningham	Miti Adhikari		Royal Festival Hall, London	hr9x2
823	1408	NULL	1999-08-25	Martyn Parker	Nick Scripps		Maida Vale 4	zhdpn
823	1409	1999-10-07	1999-10-01	Andrew Rogers	Mike Walter		Queen Ellizabeth Hall, London	ggxm5
823	1410	2002-09-03	2002-06-23	Iain Chambers	Chris Lee		Man BH	jjp28
823	1411	2004-11-16	2004-10-10	Paul Gargill			Manchester	ff3nv
824	1412	1999-07-07	1999-07-07	Mike Robinson	Rupert Flindt		Maida Vale 4	bbmq4
825	1413	1986-04-09	1986-04-01	Dale Griffin	Mike Robinson	James Birtwistle	Maida Vale 4	ww25c
825	1414	1989-02-27	1989-02-21	Dale Griffin	Mike Robinson		Unknown	99n8r
826	1415	1984-06-04	1984-05-26	Dale Griffin	Mike Robinson		Maida Vale 5	ddqvh
827	1416	1969-06-25	1969-06-06	Unknown	Unknown		Unknown	6654z
828	1417	1996-06-30	1996-06-29	Alison Howe	Andy Rogers		Tribal Gathering	xx8cg
829	1418	2004-03-23	2004-02-26	Andrew Rogers	George Thomas		Maida Vale 4	ppvrj
830	1419	1994-07-23	1994-06-21	James Birtwistle	George Thomas		Maida Vale 4	334hf
831	1420	1973-02-01	1973-01-22	Bernie Andrews	Unknown		Langham 1	mmczb
831	1421	1973-07-31	1973-07-24	Tony Wilson	Bob Conduct		Langham 1	22rgw
831	1422	NULL	1974-03-19					nnhj9
831	1423	1974-12-05	1974-11-21	Tony Wilson	Unknown		Maida Vale 4	qqzfd
832	1424	1988-06-15	1988-06-02	Dale Griffin	Miti Adhikari	Simon Clifford	Unknown	55gb6
832	1425	1989-02-06	1989-01-17	Dale Griffin	Mike Robinson		Maida Vale 4	88jwx
833	1426	1992-07-04	1992-06-14	Mike Engles	Mike Engles		Maida Vale 3	vvf9p
834	1427	1986-04-30	1986-04-22	Dale Griffin	Mike Robinson		Maida Vale 4	44bd3
834	1428	1986-10-06	1986-09-23	Dale Griffin	Mike Robinson	James Birtwistle	Unknown	ccw6m
834	1429	1987-07-15	1987-07-07	Dale Griffin	Dave Dade		Unknown	rr9x2
834	1430	1989-06-15	1989-05-28	Dale Griffin	Mike Robinson		Maida Vale 3	hhdpn
835	1431	1983-07-07	1983-06-29	Barry Andrews	Nick Gomm		Unknown	zz63q
836	1432	1995-11-10	1995-10-22	Mike Engles	George Thomas		Maida Vale 3	gj3nv
836	1433	1997-02-09	1997-01-26	Mike Engles	Steve Bridges		Maida Vale 4	jfmq4
836	1434	NULL	2000-10-01	Mike Engles			Maida Vale 4	fb25c
837	1435	1972-03-31	1972-03-14	John Muir	Unknown		Studio T1, Transcription Service, Kensington House	bwn8r
837	1436	1972-07-11	1972-05-23	Pete Ritzema	Unknown		Maida Vale 4	w9qvh
838	1437	1989-04-27	1989-04-11	Dale Griffin	Mike Robinson		Wessex Studios, London	9d54z
838	1438	1990-08-20	1990-07-15	Dale Griffin	Tim Durham	Unknown	Maida Vale 3	d68cg
840	1439	1991-04-14	1991-03-17	Dale Griffin	Mike Engles	Chris Maclean	Maida Vale 3	6xvrj
840	1440	1994-05-07	1994-04-09	M Robinson	B Tuck		Maida Vale 4	xp4hf
841	1441	1998-10-13	1998-09-27	Miti Adhikari	Simon Askew		Maida Vale 3	p3czb
841	1442	NULL	1999-01-17	Mike Engles	Paul Noble		Maida Vale 3	3mrgw
841	1443	NULL	1999-08-12	Andrew Rogers	George Thomas		Peel Acres	m2hj9
841	1444	1999-01-11	2000-01-07	A Kamath/ A Rogers			Gronigen, Hol	2nzfd
841	1445	2000-03-28	2000-02-16	Simon Askew	George Thomas		Maida Vale 4	nqgb6
841	1446	2000-08-23	2000-08-23	Sam Cunningham	Miti Adhikari		Maida Vale	q5jwx
841	1447	NULL	2000-11-29	Miti Adhikari			Maida Vale 4	58f9p
841	1448	2000-12-19	2000-12-13	Sam Cunningham	Miti Adhikari		Maida Vale	8vbd3
841	1449	2001-12-11	2001-09-09	Mike Engles	Guy Worth		Maida Vale 4	v4w6m
841	1450	2001-11-01	2001-11-01	Sam Cunningham	Miti Adhikari		Medicine Bar	4c9x2
842	1451	1983-09-07	1983-08-31	Barry Andrews	Unknown		Maida Vale 4	crdpn
842	1452	1983-12-05	1983-11-26	Mike Robinson	Mike Robinson		Maida Vale 4	rh63q
842	1453	1984-08-01	1984-07-25	Stephen Faux	Unknown		Maida Vale 5	hzxm5
843	1454	1997-10-14	1997-09-28	Mike Engles	Rupert Flindt		Maida Vale 4	zgp28
844	1455	NULL	1999-08-18	Mike Robinson	Paul Noble		Maida Vale 4	gfmq4
844	1456	2003-04-09	2003-04-09	Louise Kattenhorn	Andy Rogers		Maida Vale 3	jb25c
845	1457	2004-02-10	2004-01-14	Andrew Rogers	George Thomas		Maida Vale	fwn8r
846	1458	1991-06-22	1991-05-26	Dale Griffin	Mike Engles	Andy Meeson	Maida Vale 3	b9qvh
847	1459	1972-05-19	1972-04-25	John Muir	Unknown		Studio T1, Transcription Service, Kensington House	wd54z
847	1460	1973-04-17	1973-04-10	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	968cg
848	1461	1972-03-14	1972-02-28	John Walters	Bob Conduct		Playhouse Theatre, Northumberland Avenue	dxvrj
848	1462	1972-11-14	1972-10-17	John Walters	Bob Conduct		Langham 1	6p4hf
848	1463	1973-05-08	1973-04-24	John Walters	Unknown		Langham 1	x3czb
848	1464	1974-05-09	1974-04-25	John Walters	Unknown		Langham 1	pmrgw
848	1465	1975-08-18	1975-08-05	Tony Wilson	Bob Conduct		Maida Vale 4	32hj9
849	1466	1993-12-18	1993-11-09	Mike Robinson	Rupert Flindt		Maida Vale 4	mnzfd
850	1467	1978-11-16	1978-11-08	Mike Robinson	Mike Robinson		Maida Vale 4	2qgb6
851	1468	1984-01-05	1983-12-21	Roger Pusey	Nick Gomm		Maida Vale 4	n5jwx
852	1469	1987-08-03	1987-07-26	Dale Griffin	Miti Adhikari	Mike Engles	Unknown	q8f9p
852	1470	1988-03-09	1988-03-01	Dale Griffin	Martin Colley		Maida Vale 4	5vbd3
852	1471	1989-01-18	1989-01-10	Dale Griffin	Mike Robinson		Maida Vale 4	84w6m
853	1472	NULL	2000-09-03	Mike Engles	Guy Worth		Maida Vale 4	vc9x2
853	1473	NULL	2002-02-17	Mike Engles	George Thomas		Maida Vale 4	4rdpn
853	1474	2002-05-15	2002-05-15	Mike Walter	Jamie Hart		Maida Vale 4	ch63q
853	1475	2003-01-29	2003-01-08	Louise Kattenhorn	Miti		Maida Vale 4	rzxm5
853	1476	2003-05-15	2003-05-15	Louise Kattenhorn	George Thomas		Peel Acres	hgp28
853	1477	2004-02-05	2004-01-08	George Thomas	Miti		Maida Vale 4	zj3nv
854	1478	1989-08-01	1989-06-25	Dale Griffin	Martin Colley		Maida Vale 3	gb25c
855	1479	NULL	NULL					jwn8r
856	1480	1978-01-05	1977-12-19	Unknown	Unknown		Maida Vale 4	f9qvh
857	1481	1979-03-15	1979-03-07	John Sparrow	Nick Gomm		Maida Vale 4	bd54z
858	1482	1998-05-05	1998-03-17	Mike Robinson	Nick King		Maida Vale 4	w68cg
858	1483	1999-05-26	1999-05-26	Sam Cunningham	Miti Adhikari		Glasgow	9xvrj
858	1484	2000-03-29	2000-03-29	Andrew Rogers	Simon Askew		Union Chapel, London	dp4hf
859	1485	1972-04-18	1972-04-10	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	63czb
859	1486	1974-07-18	1974-07-03	John Walters	Unknown		BBC Newcastle Studio	xmrgw
860	1487	1969-05-21	1969-05-09	Pete Ritzema	Unknown		Paris Cinema, Lower Regent St	p2hj9
862	1488	NULL	2002-03-31	Mike Engles	Nick Fountain		Maida Vale 4	3nzfd
863	1489	NULL	1999-03-28	Mike Engles	Martin Parker		Maida Vale 3	mqgb6
863	1490	2002-12-11	2002-12-11	Miti Adhikari			Maida Vale 4	25jwx
864	1491	1997-08-12	1997-07-27	Mike Engles	Kevin Rumble		Maida Vale 4	n8f9p
865	1492	1978-06-23	1978-06-06	Malcolm Brown	Mike Robinson		Maida Vale 4	qvbd3
866	1493	2001-11-21	2001-10-22	Miti Adhikari	Jamie Hart		Maida Vale 4	54w6m
867	1494	1972-10-17	1972-10-09	John Walters	Unknown		Unknown	8c9x2
868	1495	1998-08-19	1998-07-14	Mike Robinson	Ralph Jordan		Maida Vale 4	vrdpn
869	1496	NULL	NULL					4h63q
870	1497	1992-01-05	1991-11-19	Mike Robinson	Mike Robinson	Chris Maclean	Maida Vale 4	czxm5
870	1498	1993-04-16	1993-03-25	James Birtwistle	Jb/Paul Long		Maida Vale 4	rgp28
870	1499	1994-12-02	1994-08-26	Sam Cunningham	Miti Adhikari		Reading Festival	hj3nv
870	1500	1995-08-25	1995-08-25	Miti			Reading Festival '95	zfmq4
871	1501	1987-03-25	1987-03-08	Dale Griffin	Nick Gomm	Phil Stannard	Unknown	gwn8r
872	1502	1987-09-23	1987-09-15	Dale Griffin	Mike Robinson	James Birtwistle	Unknown	j9qvh
873	1503	1995-03-31	1995-01-01				Artist's own studio	fd54z
874	1504	1972-11-16	1972-11-13	Bernie Andrews	Unknown		Langham 1	b68cg
875	1505	1971-11-03	1971-10-04	Unknown	Unknown		Playhouse Theatre, Northumberland Avenue	wxvrj
875	1506	1972-05-23	1972-05-09	Unknown	Unknown		Maida Vale 4	9p4hf
875	1507	1972-07-28	1972-06-28	Pete Dauncey	Unknown		Studio T1, Transcription Service, Kensington House	d3czb
875	1508	1973-03-29	1973-03-26	Bernie Andrews	Unknown		Langham 1	6mrgw
875	1509	1973-11-01	1973-10-22	Bernie Andrews	Unknown		Langham 1	x2hj9
876	1510	1995-11-03	1995-10-15	Mike Engles	Ralph Jordan		Maida Vale 3	pnzfd
877	1511	1992-04-28	1992-03-26	Adam Askew	George Thomas		Maida Vale 5	3qgb6
877	1512	1995-03-18	1995-02-23	Martin Parker	Ralph Jordan		Maida Vale 4	m5jwx
877	1513	1997-05-13	1997-04-20	Mike Engles	Steve Bridges		Maida Vale 4	28f9p
878	1514	NULL	2001-05-09	Simon Askew	Nick Fountain		Maida Vale 4	nvbd3
879	1515	1994-10-15	1994-10-02	Mike Engles	Steve Bittlestone		Maida Vale 3	q4w6m
880	1516	1973-10-16	1973-10-01	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	5c9x2
880	1517	1974-02-19	1974-01-28	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	8rdpn
880	1518	1974-11-19	1974-11-04	Tony Wilson	Unknown		Maida Vale 4	vh63q
881	1519	NULL	2004-10-14	Jamie Hart	Mike Walter		Maida Vale 4	4zxm5
882	1520	1978-09-13	1978-08-30	Bob Sargeant	Nick Gomm		Maida Vale 4	cgp28
883	1521	1988-06-20	1988-06-07	Dale Griffin	Dave Dade		Maida Vale 4	rj3nv
883	1522	1988-09-14	1988-08-26	Dale Griffin	Miti Adhikari		Maida Vale 4	hfmq4
883	1523	1989-04-12	1989-04-02	Dale Griffin	Mike Robinson		Maida Vale 4	zb25c
883	1524	1989-08-30	1989-08-29	Mike Robinson			Subterania, London	g9qvh
883	1525	1990-01-01	1989-12-12	Dale Griffin	Mike Engles		Maida Vale 5	jd54z
883	1526	1991-12-15	1991-11-05	Mike Robinson	Mike Robinson		Maida Vale 4	f68cg
883	1527	1992-08-22	1992-08-04	Paul Long	Paul Long	Adam Askew	Maida Vale 4	bxvrj
884	1528	1983-08-08	1983-08-01	Tony Wilson	Martin Colley		Maida Vale 4	wp4hf
885	1529	1995-05-19	1995-04-25	Mike Robinson	Jonathan Leong		Maida Vale 4	93czb
886	1530	1992-12-11	1992-10-27	Mike Robinson	Mike Robinson		Maida Vale 4	dmrgw
886	1531	1993-06-18	1993-05-16	Mike Engles	Mike/Nick Scripps		Maida Vale 3	62hj9
887	1532	1985-03-25	1985-03-12	Mike Robinson	James Birtwistle		Maida Vale 5	xnzfd
887	1533	1986-07-16	1986-07-01	Dale Griffin	Dave Dade		Maida Vale 4	pqgb6
887	1534	NULL	NULL					35jwx
888	1535	1993-01-09	1992-11-10	Mike Robinson	Mike Robinson/P.Long		Maida Vale 4	m8f9p
888	1536	1994-01-15	1993-11-30	Mike Robinson	Nick Scripps		Maida Vale 4	2vbd3
889	1537	1988-11-28	1988-11-15	Mike Robinson	Mike Robinson		Maida Vale 4	n4w6m
890	1538	1970-03-07	1970-02-23	Unknown	Unknown		Unknown	qc9x2
891	1539	2004-09-22	2004-09-22	Louise Kattenhorn	Andy Rogers		Maida Vale 4	5rdpn
893	1540	1997-09-17	1997-08-17	Paul Long	Lisa Softley		Maida Vale	8h63q
895	1541	2003-03-12	2003-02-20	Louise Kattenhorn	Simon Askew		Maida Vale 4	vzxm5
896	1542	1991-04-20	1991-03-28	Dale Griffin	Ted De Bono	Julian Markham	Maida Vale 4	4gp28
897	1543	NULL	2001-07-18	Simon Askew	Nick Scripps		Maida Vale 4	cj3nv
897	1544	2004-03-11	2004-02-05	Jerry Smith	Nick Scripps		Maida Vale 4	rfmq4
898	1545	1987-06-16	1987-05-31	Dale Griffin	Mike Engles	Fred Kay	Unknown	hb25c
899	1546	1977-12-12	1977-11-30	Malcolm Brown	Nick Gomm		Maida Vale 4	zwn8r
900	1547	1989-12-04	1989-09-28	Dale Griffin	Nick Gomm		Unknown	gd54z
901	1548	1993-12-04	1993-10-31	Mike Engles	Fred Kay		Maida Vale 3	j68cg
902	1549	1980-12-11	1980-11-26	Bob Sargeant	Nick Gomm		Langham 1	fxvrj
903	1550	NULL	2001-07-01	Mike Engles	Nick Fountain		Maida Vale 4	bp4hf
903	1551	2002-07-24	2002-06-19	Simon Askew	Ralph Jordan		Maida Vale 4	w3czb
904	1552	1982-10-13	1982-09-25	Dale Griffin	Martyn Parker		Maida Vale 4	9mrgw
905	1553	2004-07-22	2004-07-07	Andy Halstead	Andy Halstead		Artist's own studio	d2hj9
906	1554	1980-05-20	1980-05-14	John Etchells	Nick Gomm		Maida Vale 4	6nzfd
907	1555	1972-01-28	1972-01-03	Pete Dauncey	Adrian Revill		Studio T1, Transcription Service, Kensington House	xqgb6
908	1556	1990-09-24	1990-07-29	Dale Griffin	Mike Engles	Dave Thomas	Maida Vale 3	p5jwx
909	1557	NULL	2001-03-25	James Birtwistle	Steve Bridges		Maida Vale 4	38f9p
909	1558	2001-11-01	2001-11-01	Sam Cunningham	Miti Adhikari		Medicine Bar	mvbd3
909	1559	2002-04-10	2002-04-10	Simon Askew	Jamie Hart		Maida Vale 4	24w6m
909	1560	2002-11-27	2002-11-13	Simon Askew	Guy Worth		Maida Vale 4	nc9x2
909	1561	2004-03-03	2004-02-19	Louise Kattenhorn	Mike Walter		Maida Vale 4	qrdpn
910	1562	1994-10-21	1994-09-10	Mike Engles	Chris Maclean		Maida Vale 3	5h63q
910	1563	2003-07-23	2003-07-23	Simon Askew	Guy Thomas		Maida Vale 4	8zxm5
911	1564	NULL	1980-08-13					vgp28
912	1565	2003-01-22	2003-01-22	Louise Kattenhorn	Simon Askew		Maida Vale 4	4j3nv
912	1566	2003-11-18	2003-11-18	Andrew Rogers	George Thompson		Maida Vale 4	cfmq4
914	1567	1970-04-18	1970-04-14	John Walters	Tony Wilson		Maida Vale 4	rb25c
915	1568	1980-12-16	1980-12-09	John Sparrow	Mike Robinson		Langham 1	hwn8r
916	1569	1993-02-12	1993-01-12	Mike Robinson	J Markham/M Rob		Maida Vale 4	z9qvh
917	1570	1984-02-08	1984-01-25	Dale Griffin	Nick Gomm		Maida Vale 5	g68cg
918	1571	NULL	NULL					jxvrj
919	1572	1984-02-06	1984-01-28	Dale Griffin	Martin Colley		Maida Vale 5	fp4hf
919	1573	1984-08-28	1984-08-21	Mark Radcliffe	Ted De Bono		Unknown	b3czb
919	1574	1985-06-26	1985-06-16	Dale Griffin	Mike Engles		Maida Vale 5	wmrgw
919	1575	1986-07-21	1986-07-08	Dale Griffin	Mike Shilling	James Birtwistle	Maida Vale 5	92hj9
920	1576	1969-03-05	1969-02-05	John Muir	Unknown		Studio S1, Sub-Basement, Broadcasting House	dnzfd
920	1577	1969-08-24	1969-08-05	John Walters	Unknown		Maida Vale 4	6qgb6
920	1578	1971-10-13	1971-10-05	John Walters	Unknown		Maida Vale 4	x5jwx
920	1579	1972-08-29	1972-08-14	John Walters	Bob Conduct		Playhouse Theatre, Northumberland Avenue	p8f9p
920	1580	1973-10-23	1973-10-09	John Walters	Bob Conduct		Langham 1	3vbd3
920	1581	2000-11-23	2000-08-01	Unknown	Unknown			m4w6m
921	1582	1994-03-10	1995-02-07	Mike Robinson	Lisa Softley		Maida Vale 4	2c9x2
922	1583	1991-05-19	1991-04-23	Martyn Parker	Martyn Parker	Jerry Smith	Maida Vale 5	nrdpn
923	1584	1988-03-15	1988-02-28	Dale Griffin	James Birtwistle	Simon Askew	Unknown	qh63q
924	1585	1997-06-12	1997-05-25	Mike Engles	Nick King		Maida Vale 4	5zxm5
924	1586	2000-03-23	1999-09-29	Martyn Parker	Ralph Jordan		Maida Vale 4	8gp28
925	1587	NULL	2001-04-18	Simon Askew	Jaimie Hart		Maida Vale 4	vj3nv
925	1588	NULL	2003-06-28	John Pearson	Nick Fountain		Glastonbury Festival, Other Stage	4fmq4
926	1589	1992-09-19	1992-08-30	Mike Engles	Mike Engles		Maida Vale 3	cb25c
926	1590	1993-10-01	1993-08-26	Nick Gomm	Fred Kay		Maida Vale 4	rwn8r
927	1591	1972-11-21	1972-10-31	John Walters	Bob Conduct	Bill Aitken	Langham 1	h9qvh
928	1592	NULL	1999-02-14	Mike Engles	Barry Jordan		Maida Vale 3	zd54z
929	1593	1974-03-07	1974-02-28	John Walters	Bob Conduct		Langham 1	gxvrj
929	1594	1974-08-06	1974-07-23	Tony Wilson	Tony Wilson		Langham 1	jp4hf
929	1595	1975-07-07	1975-06-24	Tony Wilson	Tony Wilson		Maida Vale 4	f3czb
930	1596	1981-11-19	1981-11-11	Roger Pusey	Nick Gomm		Maida Vale 4	bmrgw
930	1597	1982-08-09	1982-07-17	Dale Griffin	Mike Robinson		Maida Vale 4	w2hj9
930	1598	1983-11-21	1983-11-12	Dale Griffin	Martin Colley		Maida Vale 4	9nzfd
930	1599	1985-05-06	1985-04-21	Dale Griffin	Mike Engles		Maida Vale 5	dqgb6
931	1600	1969-05-07	1969-05-05	Pete Ritzema	Mike Harding		Studio S2, Sub-Basement, Broadcasting House	65jwx
931	1601	1971-11-24	1971-11-08	John Walters	Bob Conduct		Playhouse Theatre	x8f9p
931	1602	1973-09-25	1973-09-03	John Walters	Bob Conduct		Studio T1, Transcription Service, Kensington House	pvbd3
931	1603	1973-09-25	1973-12-11	John Walters	Bob Conduct		Studio T1	34w6m
931	1604	1974-11-28	1974-11-14	Tony Wilson			Maida Vale 4	mc9x2
931	1605	1975-10-14	1975-09-25	John Walters			Maida Vale 4	2rdpn
931	1606	1976-08-31	1976-08-17	Unknown	Mike Robinson		Maida Vale 4	nh63q
931	1607	1977-08-17	1977-08-10	Tony Wilson	Mike Robinson		Maida Vale 4	qzxm5
931	1608	1978-04-12	1978-04-03	Tony Wilson	Dave Dade		Maida Vale 4	5gp28
931	1609	1979-02-27	1979-02-20	Trevor Dann	Mike Robinson		Maida Vale 4	8j3nv
931	1610	1981-04-22	1981-04-15	Chris Lycett			Langham 1	vfmq4
931	1611	1983-03-03	1983-03-23	Roger Pusey	Nick Gomm		Maida Vale 4	4b25c
931	1612	1984-02-22	1984-02-15	Roger Pusey	Nick Gomm		Maida Vale 5	cwn8r
931	1613	1985-07-15	1985-06-30	Dale Griffin	Mike Engles		Maida Vale 5	r9qvh
931	1614	1986-05-21	1986-05-11	Dale Griffin	Mike Engles		Maida Vale 5	hd54z
931	1615	1987-06-15	1987-06-09	Dale Griffin	Unknown		Unknown	z68cg
931	1616	1991-07-06	1991-05-09	Dale Griffin	Nick Gomm	Julia Carney	Maida Vale 5	gp4hf
931	1617	1991-12-15	1991-10-31	Dale Griffin	Ted De Bono	Ro Khan	Maida Vale 4	j3czb
931	1618	1993-01-08	1992-11-25	James Birtwistle			Home	fmrgw
931	1619	1994-01-08	1993-11-16	James Birtwistle				b2hj9
931	1620	1995-04-29	1995-03-08	James Birtwistle				wnzfd
931	1621	NULL	1998-06-12	James Birtwistle			Own House	9qgb6
932	1622	1993-08-07	1993-07-05	James Birtwistle	Mike Engles		Maida Vale 3	d5jwx
933	1623	NULL	2000-12-13	Simon Askew			Maida Vale 4	68f9p
933	1624	2002-11-28	2002-12-20	George Thomas	Jerry Smith		Maida Vale 4	xvbd3
934	1625	NULL	2001-02-04	Mike Engles	Jamie Hart		Maida Vale 4	p4w6m
935	1626	NULL	2004-05-20	Simon Askew	Jamie Hart		Maida Vale 4	3c9x2
936	1627	1977-07-01	1977-05-03	Dave Price/ M. Brown				mrdpn
937	1628	1973-05-29	1973-05-14	John Walters	Pete Dauncey	Bob Conduct	Studio T1, Transcription Service, Kensington House	2h63q
937	1629	1973-10-09	1973-09-17	John Walters	John Walters		Studio T1, Transcription Service, Kensington House	nzxm5
937	1630	1974-01-24	1974-01-17	John Walters	John Walters		Langham 1	qgp28
937	1631	1974-05-21	1974-05-02	John Walters	Bob Conduct		Langham 1	5j3nv
937	1632	1975-03-20	1975-03-13	John Walters	Unknown		Maida Vale 4	8fmq4
937	1633	1975-09-11	1975-09-04	Unknown	Unknown		Maida Vale 4	vb25c
937	1634	1976-10-21	1976-09-28	Jeff Griffin	Mike Robinson		Maida Vale 4	4wn8r
938	1635	2004-02-03	2004-01-30	George Thomas			Live Lounge	c9qvh
939	1636	1987-06-03	1987-05-19	Dale Griffin	Ted De Bono	Mike Walter	Unknown	rd54z
939	1637	1987-10-12	1987-10-04	Dale Griffin	Mike Engles	Elizabeth Lewis	Unknown	h68cg
941	1638	1989-11-20	1989-10-19	Dale Griffin	Mike Walter		Maida Vale 5	zxvrj
942	1639	1992-04-11	1992-02-24	Mike Robinson	Mike Robinson		Maida Vale 3	g3czb
942	1640	1992-10-03	1992-08-20	Dale Griffin	M.Engles/E.Lewis		Maida Vale 3	jmrgw
944	1641	1994-10-29	1994-09-13	Mike Robinson	Julian Markham		Maida Vale 4	f2hj9
945	1642	1983-10-19	1983-10-03	Tony Wilson	Unknown		Maida Vale 4	bnzfd
945	1643	1986-01-20	1986-01-12	Dale Griffin	Martyn Parker		Maida Vale 5	wqgb6
945	1644	1987-09-09	1987-09-03	Dale Griffin	Tim Durham	Nick Gomm	Unknown	95jwx
945	1645	1990-04-30	1990-04-10	Mike Robinson	Mike Robinson	Fred Kay	Maida Vale 3	d8f9p
946	1646	2003-01-02	2002-11-27	Simon Askew	George Thomas		Maida Vale 4	6vbd3
947	1647	1986-02-17	1986-02-04	Mick Wilkojc	Unknown		Maida Vale 5	x4w6m
948	1648	1981-11-03	1981-10-19	Tony Wilson	Dave Dade		Maida Vale 4	pc9x2
949	1649	2004-04-14	2004-04-14	Andy Rogers	George		Maida Vale 4	3rdpn
950	1650	1994-07-01	1994-05-15	Mike Robinson	Tim Durham		Maida Vale 3	mh63q
951	1651	2003-03-26	2003-03-26	Louise Kattenhorn	Miti		Maida Vale 4	2zxm5
952	1652	2003-02-26	2003-02-26	Andrew Rogers	George		Maida Vale	ngp28
954	1653	2002-07-31	2002-07-31	Simon Askew	Jamie Hart		Maida Vale 4	qj3nv
955	1654	1985-08-19	1985-08-06	John Owen Williams	Mike Robinson		Maida Vale 5	5fmq4
956	1655	2001-03-14	2001-02-18	Mike Engles			Maida Vale 4	8b25c
957	1656	1972-02-15	1972-02-08	Pete Ritzema	Bob Conduct		Maida Vale 4	vwn8r
957	1657	1972-04-28	1972-04-10	John Muir	Nick Gomm		Studio T1, Transcription Service, Kensington House	49qvh
958	1658	1990-03-12	1990-02-13	Dale Griffin	Mike Robinson		Maida Vale 5	cd54z
959	1659	NULL	1985-10-16					r68cg
960	1660	1974-09-10	1974-08-27	Tony Wilson	Unknown		Langham 1	hxvrj
960	1661	1975-05-01	1975-04-24	Tony Wilson	Unknown		Maida Vale 4	zp4hf
960	1662	1976-04-01	1976-03-18	Unknown	Unknown		Maida Vale 4	gmrgw
960	1663	1976-12-17	1976-12-07	Jeff Griffin	Mike Robinson		Maida Vale 4	j2hj9
962	1664	1991-03-17	1991-02-24	Dale Griffin	Julia Carney	Mike Robinson	Maida Vale 3	fnzfd
962	1665	1992-10-29	1992-09-27	Nick Gomm	R.Jordan/N.Gomm		Maida Vale 3	bqgb6
963	1666	1975-06-19	1975-06-12	Tony Wilson	Unknown		Maida Vale 4	w5jwx
964	1667	1968-12-15	1968-11-05	Bernie Andrews	Dave Tate		201 Piccadilly, Studio 1	98f9p
964	1668	1969-06-22	1969-06-16	John Walters	Tony Wilson		Maida Vale 4	dvbd3
965	1669	NULL	1999-01-01				Artist's own studio	64w6m
965	1670	NULL	NULL				Artist's own studio	xc9x2
966	1671	1967-12-24	1967-12-15	Bev Phillips	Pete Ritzema		Playhouse Theatre, Northumberland Avenue	prdpn
967	1672	1979-08-06	1979-07-30	Tony Wilson	Dave Dade		Maida Vale 4	3h63q
968	1673	1972-11-28	1972-10-31	John Walters	Bob Conduct		Langham 1	mzxm5
968	1674	1973-04-05	1973-03-19	Bernie Andrews	Unknown		Langham 1	2gp28
968	1675	1973-07-19	1973-06-25	Bernie Andrews	Unknown		Langham 1	nj3nv
968	1676	1974-01-15	1974-01-14	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	qfmq4
968	1677	1974-06-25	1974-05-20	John Walters	Unknown		Langham 1	5b25c
968	1678	1975-02-17	1975-02-04	Tony Wilson	Bill Aitken		Maida Vale 4	8wn8r
968	1679	1975-07-17	1975-07-10	Tony Wilson	Bill Aitken		Maida Vale 4	v9qvh
968	1680	1976-08-25	1976-07-29	Tony Wilson	Bill Aitken		Langham 1	4d54z
969	1681	NULL	NULL				Sunday Concert (Off-air recording, c.1970/71)	c68cg
970	1682	1969-10-11	1969-09-29	John Walters	Tony Wilson		201 Piccadilly, Studio 1	rxvrj
971	1683	1979-02-26	1979-02-21	John Sparrow	Mike Robinson		Maida Vale 4	hp4hf
973	1684	2003-07-23	2003-07-23	Simon Askew	Guy Thomas		Maida Vale 4	z3czb
974	1685	1975-05-08	1975-05-01	Tony Wilson			Maida Vale 4	g2hj9
975	1686	1989-12-06	1989-11-19	Dale Griffin	Mike Engles		Maida Vale 5	jnzfd
976	1687	1978-11-06	1978-10-03	Tony Wilson	Mike Robinson		Maida Vale 4	fqgb6
976	1688	1982-03-15	1983-05-06	Kevin Howllett	Nick Gomm		Maida Vale 4	b5jwx
977	1689	1974-08-13	1974-07-22	John Walters	Unknown		Studio T1, Transcription Service, Kensington House	w8f9p
978	1690	1968-08-11	1968-07-02	Bernie Andrews	Unknown		201 Piccadilly, Studio 1	9vbd3
979	1691	1969-05-28	1969-05-22	Pete Ritzema	Mike Harding		Studio S2, Sub-Basement, Broadcasting House	d4w6m
980	1692	1974-07-02	1974-06-10	Unknown	Dave Dade		Studio T1, Transcription Service, Kensington House	6c9x2
980	1693	1975-02-20	1975-02-13	Unknown	Unknown		Maida Vale 4	xrdpn
981	1694	1978-01-10	1977-12-13	Malcolm Brown	Mike Robinson		Maida Vale 4	ph63q
982	1695	1971-10-20	1971-09-20	John Walters	Unknown		Playhouse Theatre, Northumberland Avenue	3zxm5
982	1696	1975-01-13	1975-01-07	Tony Wilson	Mike Robinson		Maida Vale 4	mgp28
